,날짜,종가
4245,2002.04.22,2371.72
4246,2002.04.19,2368.62
4247,2002.04.18,2360.14
4248,2002.04.17,2363.57
4249,2002.04.16,2381.69
4250,2002.04.15,2357.87
4251,2002.04.12,2374.7
4252,2002.04.11,2372.64
4253,2002.04.10,2361.65
4254,2002.04.09,2361.83
4255,2002.04.08,2370.9
4256,2002.04.04,2369.23
4257,2002.04.03,2357.53
4258,2002.04.02,2370.37
4259,2002.04.01,2378.6
4260,2002.03.29,2388.66
4261,2002.03.28,2391.95
4262,2002.03.27,2382.56
4263,2002.03.26,2395.66
4264,2002.03.25,2391.79
4265,2002.03.22,2394.48
4266,2002.03.21,2380.52
4267,2002.03.20,2388.35
4268,2002.03.19,2387.81
4269,2002.03.18,2379.87
4270,2002.03.15,2382.1
4271,2002.03.14,2396.0
4272,2002.03.13,2391.77
4273,2002.03.12,2409.49
4274,2002.03.11,2414.63
4275,2002.03.08,2425.1
4276,2002.03.07,2426.04
4277,2002.03.06,2429.94
4278,2002.03.05,2441.84
4279,2002.03.04,2450.06
4280,2002.02.28,2451.53
4281,2002.02.27,2439.9
4282,2002.02.26,2434.51
4283,2002.02.25,2443.24
4284,2002.02.22,2400.99
4285,2002.02.21,2402.71
4286,2002.02.20,2422.96
4287,2002.02.19,2427.63
4288,2002.02.18,2386.85
4289,2002.02.15,2395.45
4290,2002.02.14,2398.75
4291,2002.02.08,2394.73
4292,2002.02.07,2368.39
4293,2002.02.06,2359.47
4294,2002.02.05,2319.71
4295,2002.02.04,2334.22
4296,2002.02.01,2348.26
4297,2002.01.31,2361.67
4298,2002.01.30,2358.37
4299,2002.01.29,2355.0
4300,2002.01.28,2365.33
4301,2002.01.25,2366.4
4302,2002.01.24,2375.84
4303,2002.01.23,2378.51
4304,2002.01.22,2370.3
4305,2002.01.21,2364.74
4306,2002.01.18,2372.29
4307,2002.01.17,2363.19
4308,2002.01.16,2357.69
4309,2002.01.15,2329.65
4310,2002.01.14,2326.62
4311,2002.01.11,2319.82
4312,2002.01.10,2346.19
4313,2002.01.09,2343.72
4314,2002.01.08,2359.08
4315,2002.01.07,2365.47
4316,2002.01.04,2360.18
4317,2002.01.03,2377.66
4318,2002.01.02,2386.07
4319,2001.12.28,2418.21
4320,2001.12.27,2416.05
4321,2001.12.26,2412.2
4322,2001.12.24,2406.5
4323,2001.12.21,2388.71
4324,2001.12.20,2380.4
4325,2001.12.19,2374.32
4326,2001.12.18,2372.57
4327,2001.12.17,2373.14
4328,2001.12.14,2394.47
4329,2001.12.13,2433.81
4330,2001.12.12,2458.16
4331,2001.12.11,2474.76
4332,2001.12.10,2473.62
4333,2001.12.07,2480.05
4334,2001.12.06,2484.37
4335,2001.12.05,2482.91
4336,2001.12.04,2473.06
4337,2001.12.03,2489.54
4338,2001.11.30,2490.05
4339,2001.11.29,2490.49
4340,2001.11.28,2492.5
4341,2001.11.27,2480.63
4342,2001.11.26,2496.63
4343,2001.11.23,2501.93
4344,2001.11.22,2523.43
4345,2001.11.21,2556.47
4346,2001.11.20,2546.36
4347,2001.11.19,2557.97
4348,2001.11.16,2549.41
4349,2001.11.15,2545.44
4350,2001.11.14,2552.4
4351,2001.11.13,2550.57
4352,2001.11.12,2542.95
4353,2001.11.09,2530.35
4354,2001.11.08,2526.64
4355,2001.11.07,2518.25
4356,2001.11.06,2534.79
4357,2001.11.05,2533.99
4358,2001.11.02,2527.67
4359,2001.11.01,2530.7
4360,2001.10.31,2540.51
4361,2001.10.30,2537.15
4362,2001.10.29,2544.33
4363,2001.10.26,2507.81
4364,2001.10.25,2514.19
4365,2001.10.24,2512.9
4366,2001.10.23,2476.37
4367,2001.10.22,2475.41
4368,2001.10.19,2501.67
4369,2001.10.18,2510.12
4370,2001.10.17,2474.37
4371,2001.10.16,2461.98
4372,2001.10.15,2464.0
4373,2001.10.12,2471.49
4374,2001.10.11,2461.0
4375,2001.10.10,2480.55
4376,2001.10.09,2469.48
4377,2001.10.08,2482.07
4378,2001.10.05,2481.88
4379,2001.10.04,2478.53
4380,2001.09.28,2472.37
4381,2001.09.27,2429.83
4382,2001.09.26,2440.54
4383,2001.09.25,2427.34
4384,2001.09.24,2436.67
4385,2001.09.21,2467.49
4386,2001.09.20,2479.65
4387,2001.09.19,2486.35
4388,2001.09.18,2466.46
4389,2001.09.17,2497.52
4390,2001.09.14,2513.28
4391,2001.09.13,2510.23
4392,2001.09.12,2499.75
4393,2001.09.11,2487.91
4394,2001.09.10,2496.42
4395,2001.09.07,2503.73
4396,2001.09.06,2521.74
4397,2001.09.05,2515.43
4398,2001.09.04,2515.81
4399,2001.09.03,2520.26
4400,2001.08.31,2502.11
4401,2001.08.30,2536.6
4402,2001.08.29,2538.0
4403,2001.08.28,2562.23
4404,2001.08.27,2574.76
4405,2001.08.24,2598.19
4406,2001.08.23,2567.74
4407,2001.08.22,2566.46
4408,2001.08.21,2568.54
4409,2001.08.20,2525.39
4410,2001.08.17,2491.75
4411,2001.08.16,2453.31
4412,2001.08.14,2396.56
4413,2001.08.13,2407.62
4414,2001.08.10,2363.77
4415,2001.08.09,2385.38
4416,2001.08.08,2395.19
4417,2001.08.07,2421.83
4418,2001.08.06,2442.82
4419,2001.08.03,2415.12
4420,2001.08.02,2429.65
4421,2001.08.01,2414.28
4422,2001.07.31,2451.52
4423,2001.07.30,2457.65
4424,2001.07.27,2456.14
4425,2001.07.26,2427.36
4426,2001.07.25,2402.16
4427,2001.07.24,2375.06
4428,2001.07.23,2411.41
4429,2001.07.20,2401.82
4430,2001.07.19,2433.08
4431,2001.07.18,2459.45
4432,2001.07.16,2484.12
4433,2001.07.13,2494.49
4434,2001.07.12,2486.08
4435,2001.07.11,2492.38
4436,2001.07.10,2493.97
4437,2001.07.09,2475.03
4438,2001.07.06,2485.52
4439,2001.07.05,2484.97
4440,2001.07.04,2496.02
4441,2001.07.03,2416.76
4442,2001.07.02,2437.08
4443,2001.06.29,2452.06
4444,2001.06.28,2419.29
4445,2001.06.27,2436.37
4446,2001.06.26,2445.85
4447,2001.06.25,2444.16
4448,2001.06.22,2442.43
4449,2001.06.21,2408.06
4450,2001.06.20,2437.52
4451,2001.06.19,2429.58
4452,2001.06.18,2444.08
4453,2001.06.15,2450.74
4454,2001.06.14,2444.22
4455,2001.06.13,2442.71
4456,2001.06.12,2455.07
4457,2001.06.11,2457.49
4458,2001.06.08,2453.77
4459,2001.06.07,2479.98
4460,2001.06.05,2486.1
4461,2001.06.04,2476.33
4462,2001.06.01,2474.11
4463,2001.05.31,2464.14
4464,2001.05.30,2448.81
4465,2001.05.29,2475.64
4466,2001.05.28,2492.4
4467,2001.05.25,2515.38
4468,2001.05.24,2505.61
4469,2001.05.23,2487.25
4470,2001.05.22,2461.38
4471,2001.05.21,2449.81
4472,2001.05.18,2443.98
4473,2001.05.17,2464.16
4474,2001.05.16,2477.71
4475,2001.05.15,2476.11
4476,2001.05.14,2458.54
4477,2001.05.11,2459.82
4478,2001.05.10,2448.45
4479,2001.05.09,2460.65
4480,2001.05.08,2465.57
4481,2001.05.07,2471.91
4482,2001.05.04,2466.01
4483,2001.05.03,2460.8
4484,2001.05.02,2478.96
4485,2001.04.30,2457.25
4486,2001.04.27,2409.03
4487,2001.04.26,2423.01
4488,2001.04.25,2438.96
4489,2001.04.24,2447.76
4490,2001.04.23,2453.76
4491,2001.04.20,2470.58
4492,2001.04.19,2451.58
4493,2001.04.18,2470.15
4494,2001.04.17,2468.83
4495,2001.04.16,2423.48
4496,2001.04.13,2404.04
4497,2001.04.12,2376.24
4498,2001.04.11,2340.11
4499,2001.04.10,2363.91
4500,2001.04.09,2337.83
4501,2001.04.06,2357.22
4502,2001.04.04,2357.88
4503,2001.04.03,2350.92
4504,2001.04.02,2342.03
4505,2001.03.30,2314.24
4506,2001.03.29,2326.13
4507,2001.03.28,2271.54
4508,2001.03.27,2272.76
4509,2001.03.26,2265.46
4510,2001.03.23,2257.55
4511,2001.03.22,2272.87
4512,2001.03.21,2285.8
4513,2001.03.20,2294.16
4514,2001.03.19,2280.62
4515,2001.03.16,2285.06
4516,2001.03.15,2310.9
4517,2001.03.14,2301.99
4518,2001.03.13,2297.92
4519,2001.03.12,2290.11
4520,2001.03.09,2282.29
4521,2001.03.08,2289.19
4522,2001.03.07,2269.31
4523,2001.03.06,2280.2
4524,2001.03.05,2273.03
4525,2001.03.02,2289.06
4526,2001.02.28,2294.99
4527,2001.02.27,2293.51
4528,2001.02.26,2295.26
4529,2001.02.23,2307.07
4530,2001.02.22,2270.2
4531,2001.02.21,2287.68
4532,2001.02.20,2286.5
4533,2001.02.19,2300.16
4534,2001.02.16,2301.45
4535,2001.02.15,2303.71
4536,2001.02.14,2282.79
4537,2001.02.13,2248.45
4538,2001.02.12,2258.91
4539,2001.02.09,2240.8
4540,2001.02.08,2247.05
4541,2001.02.07,2247.88
4542,2001.02.06,2270.06
4543,2001.02.05,2273.33
4544,2001.02.02,2282.6
4545,2001.02.01,2293.21
4546,2001.01.31,2299.3
4547,2001.01.30,2303.12
4548,2001.01.29,2309.03
4549,2001.01.26,2307.35
4550,2001.01.22,2322.88
4551,2001.01.19,2307.03
4552,2001.01.18,2315.72
4553,2001.01.17,2291.77
4554,2001.01.16,2287.61
4555,2001.01.15,2281.58
4556,2001.01.12,2288.66
4557,2001.01.11,2283.2
4558,2001.01.10,2282.92
4559,2001.01.09,2286.23
4560,2001.01.08,2318.25
4561,2001.01.05,2303.01
4562,2001.01.04,2308.98
4563,2001.01.03,2308.46
4564,2001.01.02,2323.45
4565,2000.12.26,2339.17
4566,2000.12.22,2355.43
4567,2000.12.21,2343.07
4568,2000.12.20,2338.88
4569,2000.12.19,2309.57
4570,2000.12.18,2274.49
4571,2000.12.15,2267.52
4572,2000.12.14,2253.83
4573,2000.12.13,2228.61
4574,2000.12.12,2129.67
4575,2000.12.11,2161.85
4576,2000.12.08,2145.12
4577,2000.12.07,2145.12
4578,2000.12.06,2167.51
4579,2000.12.05,2148.31
4580,2000.12.04,2156.26
4581,2000.12.01,2161.71
4582,2000.11.30,2106.1
4583,2000.11.29,2097.58
4584,2000.11.28,2063.3
4585,2000.11.27,2027.15
4586,2000.11.24,1996.05
4587,2000.11.23,2014.69
4588,2000.11.22,2029.69
4589,2000.11.21,2024.46
4590,2000.11.20,2096.0
4591,2000.11.17,2076.92
4592,2000.11.16,2089.62
4593,2000.11.15,2078.69
4594,2000.11.14,2092.63
4595,2000.11.13,2086.09
4596,2000.11.10,2080.44
4597,2000.11.09,2071.23
4598,2000.11.08,2068.05
4599,2000.11.07,2088.06
4600,2000.11.06,2092.4
4601,2000.11.03,2100.56
4602,2000.11.02,2082.58
4603,2000.11.01,2076.55
4604,2000.10.31,2069.95
4605,2000.10.30,2057.48
4606,2000.10.27,2083.02
4607,2000.10.26,2099.42
4608,2000.10.25,2108.22
4609,2000.10.24,2114.1
4610,2000.10.23,2096.86
4611,2000.10.20,2131.93
4612,2000.10.19,2114.35
4613,2000.10.18,2101.31
4614,2000.10.17,2068.69
4615,2000.10.16,2075.76
4616,2000.10.13,2053.79
4617,2000.10.12,2052.97
4618,2000.10.11,2082.57
4619,2000.10.10,2095.55
4620,2000.10.09,2069.38
4621,2000.10.06,2071.09
4622,2000.10.05,2062.11
4623,2000.10.04,2078.84
4624,2000.10.02,2060.12
4625,2000.09.29,2061.49
4626,2000.09.28,2055.01
4627,2000.09.27,2028.01
4628,2000.09.26,2028.44
4629,2000.09.25,2041.04
4630,2000.09.22,2010.0
4631,2000.09.21,1993.7
4632,2000.09.20,2010.25
4633,2000.09.19,2037.1
4634,2000.09.18,2025.27
4635,2000.09.15,2064.71
4636,2000.09.14,2063.28
4637,2000.09.08,2075.57
4638,2000.09.07,2064.52
4639,2000.09.06,2097.18
4640,2000.09.05,2106.1
4641,2000.09.04,2107.06
4642,2000.09.01,2124.28
4643,2000.08.31,2124.61
4644,2000.08.30,2117.77
4645,2000.08.29,2127.78
4646,2000.08.28,2145.03
4647,2000.08.25,2177.73
4648,2000.08.24,2177.3
4649,2000.08.23,2183.36
4650,2000.08.22,2206.2
4651,2000.08.21,2204.85
4652,2000.08.18,2203.46
4653,2000.08.17,2203.42
4654,2000.08.16,2177.05
4655,2000.08.14,2180.73
4656,2000.08.11,2190.47
4657,2000.08.10,2201.48
4658,2000.08.09,2225.85
4659,2000.08.08,2196.09
4660,2000.08.07,2210.89
4661,2000.08.04,2205.63
4662,2000.08.03,2229.76
4663,2000.08.02,2228.66
4664,2000.08.01,2230.5
4665,2000.07.31,2232.56
4666,2000.07.28,2226.6
4667,2000.07.27,2234.79
4668,2000.07.26,2195.44
4669,2000.07.25,2190.66
4670,2000.07.24,2179.23
4671,2000.07.21,2175.6
4672,2000.07.20,2165.79
4673,2000.07.19,2137.44
4674,2000.07.18,2138.1
4675,2000.07.14,2157.18
4676,2000.07.13,2148.41
4677,2000.07.12,2155.68
4678,2000.07.11,2176.11
4679,2000.07.10,2179.49
4680,2000.07.07,2177.62
4681,2000.07.06,2177.1
4682,2000.07.05,2184.88
4683,2000.07.04,2186.95
4684,2000.07.03,2144.86
4685,2000.06.30,2148.8
4686,2000.06.29,2145.62
4687,2000.06.28,2128.1
4688,2000.06.27,2140.67
4689,2000.06.26,2168.28
4690,2000.06.23,2177.18
4691,2000.06.22,2203.27
4692,2000.06.21,2206.53
4693,2000.06.20,2209.61
4694,2000.06.19,2210.6
4695,2000.06.16,2213.56
4696,2000.06.15,2224.39
4697,2000.06.14,2224.44
4698,2000.06.13,2233.45
4699,2000.06.12,2242.88
4700,2000.06.09,2248.63
4701,2000.06.08,2245.89
4702,2000.06.07,2213.77
4703,2000.06.05,2216.15
4704,2000.06.02,2216.65
4705,2000.06.01,2220.51
4706,2000.05.31,2201.03
4707,2000.05.30,2190.5
4708,2000.05.29,2179.31
4709,2000.05.26,2216.43
4710,2000.05.25,2203.59
4711,2000.05.24,2212.75
4712,2000.05.23,2196.32
4713,2000.05.22,2176.99
4714,2000.05.19,2168.01
4715,2000.05.18,2102.01
4716,2000.05.17,2108.04
4717,2000.05.16,2079.01
4718,2000.05.15,2081.84
4719,2000.05.12,2092.78
4720,2000.05.10,2067.69
4721,2000.05.09,2055.8
4722,2000.05.08,2055.71
4723,2000.05.04,2061.25
4724,2000.05.03,2064.86
4725,2000.05.02,2059.59
4726,2000.05.01,2045.31
4727,2000.04.28,2044.21
4728,2000.04.27,2048.83
4729,2000.04.26,2023.32
4730,2000.04.25,2038.8
4731,2000.04.24,2041.74
4732,2000.04.21,2067.85
4733,2000.04.20,2066.97
4734,2000.04.19,2069.11
4735,2000.04.18,2072.33
4736,2000.04.17,2099.49
4737,2000.04.14,2111.81
4738,2000.04.12,2108.75
4739,2000.04.11,2103.15
4740,2000.04.10,2095.41
4741,2000.04.07,2090.73
4742,2000.04.06,2098.71
4743,2000.04.04,2124.78
4744,2000.04.03,2131.29
4745,2000.03.31,2125.62
